component,date,value,title,vintage_date,units,freq,seas_adj,updated
CUSR0000SEFV05,01-11-10,160.392,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-12-10,160.681,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-01-11,160.643,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-02-11,161.836,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-03-11,161.886,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-04-11,162.218,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-05-11,162.483,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-06-11,162.494,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-07-11,162.971,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-08-11,163.468,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-09-11,163.334,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-10-11,163.978,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-11-11,164.12,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-12-11,164.095,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-01-12,165.884,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-02-12,165.566,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-03-12,165.367,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-04-12,165.5,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-05-12,165.671,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-06-12,166.406,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-07-12,166.538,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-08-12,166.759,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-09-12,167.215,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-10-12,167.475,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-11-12,167.835,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-12-12,167.816,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-01-13,168.126,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-02-13,168.142,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-03-13,168.816,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-04-13,169.45,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-05-13,169.165,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-06-13,169.331,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-07-13,169.371,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-08-13,169.64,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-09-13,170.17,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-10-13,170.356,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-11-13,171.608,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-12-13,171.467,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-01-14,171.15,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-02-14,172.126,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-03-14,172.993,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-04-14,173.546,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-05-14,174.005,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-06-14,174.58,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-07-14,174.357,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-08-14,174.05,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-09-14,174.462,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-10-14,174.271,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-11-14,174.653,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-12-14,174.949,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-01-15,174.953,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-02-15,176.589,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-03-15,177.551,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-04-15,178.057,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-05-15,179.463,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-06-15,181.339,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-07-15,181.165,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-08-15,180.918,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-09-15,180.822,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-10-15,180.884,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-11-15,181.63,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-12-15,182.131,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-01-16,182.271,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-02-16,182.354,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-03-16,182.32,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-04-16,182.554,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-05-16,182.692,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-06-16,182.746,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-07-16,182.889,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-08-16,182.957,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-09-16,182.669,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-10-16,183.035,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-11-16,183.031,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-12-16,182.786,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-01-17,182.97,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-02-17,183.254,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-03-17,183.752,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-04-17,183.544,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-05-17,183.365,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-06-17,183.979,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-07-17,183.991,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-08-17,185.074,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-09-17,185.586,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-10-17,185.758,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-11-17,186.439,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-12-17,186.869,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-01-18,188.329,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-02-18,188.343,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-03-18,187.884,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-04-18,192.251,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-05-18,192.364,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-06-18,192.373,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-07-18,192.802,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-08-18,192.907,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-09-18,193.123,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-10-18,193.155,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-11-18,194.208,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-12-18,194.397,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-01-19,194.422,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-02-19,194.36,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-03-19,195.182,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-04-19,195.17,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-05-19,194.857,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-06-19,196.262,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-07-19,196.711,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-08-19,196.744,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-09-19,197.715,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-10-19,198.339,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-11-19,198.339,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-12-19,198.31,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-01-20,198.249,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-02-20,198.475,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-03-20,198.759,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-04-20,199.425,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-05-20,199.763,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-06-20,201.685,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-07-20,200.591,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-08-20,202.014,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-09-20,203.052,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-10-20,201.58,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-11-20,201.72,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-12-20,201.855,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-01-21,201.915,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-02-21,202.261,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-03-21,202.67,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-04-21,202.9,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-05-21,204.899,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-06-21,204.966,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-07-21,206.824,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFV05,01-08-21,207.31,Consumer Price Index for All Urban Consumers: Other Food Away from Home in U.S. City Average,Current,Index Dec 1997=100,M,SA,14-09-21
CUSR0000SEFT,01-01-90,128.2,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-02-90,128.7,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-03-90,129.3,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-04-90,129.7,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-05-90,130.2,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-06-90,130.9,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-07-90,131.1,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-08-90,131.8,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-09-90,132.6,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-10-90,133.2,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-11-90,133.7,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-12-90,134.6,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-01-91,135.4,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-02-91,135.7,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-03-91,136,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-04-91,136.6,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-05-91,136.1,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-06-91,137,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-07-91,137.5,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-08-91,137.8,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-09-91,138.5,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-10-91,138.1,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-11-91,138.2,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-12-91,138.6,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-01-92,139,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-02-92,138.9,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-03-92,139.4,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-04-92,139.4,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-05-92,139.7,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-06-92,140.1,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-07-92,139.9,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-08-92,140.5,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-09-92,140.6,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-10-92,140.9,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-11-92,141.4,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-12-92,141.7,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-01-93,141.9,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-02-93,142.4,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-03-93,142.6,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-04-93,142.7,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
